V;03316661000119;50567288000663;3528700659023;9000;H;20181108
V;03316661000119;50567288000663;3528700695205;2000;H;20181108
V;03316661000119;50567288000663;3528700743869;17000;H;20181108
V;03316661000119;50567288000663;3528700769395;0;H;20181108
V;03316661000119;50567288000663;3528700776690;2000;H;20181108
V;03316661000119;50567288000663;078080;0;H;20181108
V;03316661000119;50567288000663;3528700852318;2000;H;20181108
V;03316661000119;50567288000663;3528700857535;4000;H;20181108
V;03316661000119;50567288000663;3528700865219;4000;H;20181108
V;03316661000119;50567288000663;3528700865721;32000;H;20181108
V;03316661000119;50567288000663;086699305848;0;H;20181108
V;03316661000119;50567288000663;101013;10000;H;20181108
V;03316661000119;50567288000663;1010404;6000;H;20181108
V;03316661000119;50567288000663;101049;8000;H;20181108
V;03316661000119;50567288000663;101071;9000;H;20181108
V;03316661000119;50567288000663;1010787;3000;H;20181108
V;03316661000119;50567288000663;101128;8000;H;20181108
V;03316661000119;50567288000663;3528701013923;0;H;20181108
V;03316661000119;39624465000159;102183;11000;H;20181108
V;03316661000119;50567288000663;3528701022857;20000;H;20181108
V;03316661000119;50567288000663;3528701025582;2000;H;20181108
V;03316661000119;50567288000663;3528701029252;12000;H;20181108
V;03316661000119;50567288000663;3528701030432;1000;H;20181108
V;03316661000119;50567288000663;3528701066554;0;H;20181108
V;03316661000119;50567288000663;3528701069227;4000;H;20181108
V;03316661000119;50567288000663;110079;16000;H;20181108
V;03316661000119;50567288000663;00;4000;H;20181108
V;03316661000119;50567288000663;1102048;9000;H;20181108
V;03316661000119;50567288000663;110208;6000;H;20181108
V;03316661000119;50567288000663;110213;18000;H;20181108
V;03316661000119;50567288000663;00;0;H;20181108
V;03316661000119;50567288000663;3528701113906;4000;H;20181108
V;03316661000119;50567288000663;3528701119977;0;H;20181108
V;03316661000119;50567288000663;3528701120300;4000;H;20181108
V;03316661000119;39624465000159;3528701229621;5000;H;20181108
V;03316661000119;50567288000663;3528709404693;1000;H;20181108
V;03316661000119;50567288000663;3528701239491;4000;H;20181108
V;03316661000119;50567288000663;3528701268293;54000;H;20181108
V;03316661000119;50567288000663;3528701305356;0;H;20181108
V;03316661000119;50567288000663;3528701307213;0;H;20181108
V;03316661000119;50567288000663;3528701334042;4000;H;20181108
V;03316661000119;50567288000663;3528701342566;0;H;20181108
V;03316661000119;50567288000663;3528701361949;5000;H;20181108
V;03316661000119;50567288000663;3528701365244;12000;H;20181108
V;03316661000119;50567288000663;3528701371672;0;H;20181108
V;03316661000119;50567288000663;3528701372198;0;H;20181108
V;03316661000119;50567288000663;3528701372747;0;H;20181108
V;03316661000119;50567288000663;3528701381565;0;H;20181108
V;03316661000119;50567288000663;3528701392820;0;H;20181108
V;03316661000119;50567288000663;3528701395425;4000;H;20181108
V;03316661000119;50567288000663;3528701412290;0;H;20181108
V;03316661000119;50567288000663;3528701440620;4000;H;20181108
V;03316661000119;50567288000663;3528701460796;4000;H;20181108
V;03316661000119;50567288000663;00;127000;H;20181108
V;03316661000119;50567288000663;3528701461045;0;H;20181108
V;03316661000119;50567288000663;086699395887;0;H;20181108
V;03316661000119;50567288000663;3528701491738;3000;H;20181108
V;03316661000119;50567288000663;3528701506951;0;H;20181108
V;03316661000119;50567288000663;3528701512068;34000;H;20181108
V;03316661000119;50567288000663;3528701528588;0;H;20181108
V;03316661000119;50567288000663;3528701570556;0;H;20181108
V;03316661000119;50567288000663;3528701592701;4000;H;20181108
V;03316661000119;50567288000663;3528701609522;1000;H;20181108
V;03316661000119;50567288000663;3528701620756;0;H;20181108
V;03316661000119;50567288000663;3528704368099;0;H;20181108
V;03316661000119;50567288000663;3528701669601;32000;H;20181108
V;03316661000119;50567288000663;3528705222550;2000;H;20181108
V;03316661000119;50567288000663;3528701696393;4000;H;20181108
V;03316661000119;50567288000663;172490;0;H;20181108
V;03316661000119;50567288000663;3528701740157;0;H;20181108
V;03316661000119;50567288000663;3528701753010;0;H;20181108
V;03316661000119;50567288000663;3528702649848;127000;H;20181108
V;03316661000119;50567288000663;3528701765686;5000;H;20181108
V;03316661000119;50567288000663;3528701772837;0;H;20181108
V;03316661000119;50567288000663;3528701787121;0;H;20181108
V;03316661000119;50567288000663;3528701799452;0;H;20181108
V;03316661000119;39624465000159;3528701842288;4000;H;20181108
V;03316661000119;50567288000663;3528701859415;0;H;20181108
V;03316661000119;50567288000663;3528701895048;5000;H;20181108
V;03316661000119;50567288000663;3528707632579;22000;H;20181108
V;03316661000119;50567288000663;3528705504083;100000;H;20181108
V;03316661000119;50567288000663;3528701948232;1000;H;20181108
V;03316661000119;50567288000663;3528701959337;6000;H;20181108
V;03316661000119;50567288000663;3528701963983;16000;H;20181108
V;03316661000119;50567288000663;3528701969152;4000;H;20181108
V;03316661000119;50567288000663;3528701972008;2000;H;20181108
V;03316661000119;50567288000663;3528701979151;4000;H;20181108
V;03316661000119;50567288000663;3528701987552;4000;H;20181108
V;03316661000119;50567288000663;3528701992594;18000;H;20181108
V;03316661000119;50567288000663;3528702006177;0;H;20181108
V;03316661000119;50567288000663;3528702066867;4000;H;20181108
V;03316661000119;50567288000663;3528702133262;769000;H;20181108
V;03316661000119;50567288000663;3528702141540;42000;H;20181108
V;03316661000119;50567288000663;3528702149522;4000;H;20181108
V;03316661000119;50567288000663;3528702196885;0;H;20181108
V;03316661000119;50567288000663;224029;0;H;20181108
V;03316661000119;50567288000663;3528702252161;4000;H;20181108
V;03316661000119;50567288000663;00;24000;H;20181108
V;03316661000119;50567288000663;3528702340943;0;H;20181108
V;03316661000119;50567288000663;3528702364192;0;H;20181108
V;03316661000119;50567288000663;3528702373279;0;H;20181108
V;03316661000119;50567288000663;3528700240092;0;H;20181108
V;03316661000119;50567288000663;3528703874829;8000;H;20181108
V;03316661000119;50567288000663;3528702403242;4000;H;20181108
V;03316661000119;50567288000663;3528702406908;0;H;20181108
V;03316661000119;50567288000663;3528704368099;0;H;20181108
V;03316661000119;50567288000663;3528700852318;4000;H;20181108
V;03316661000119;39624465000159;2439617;4000;H;20181108
V;03316661000119;50567288000663;3528702462577;11000;H;20181108
V;03316661000119;39624465000159;3528702481271;6000;H;20181108
V;03316661000119;50567288000663;3528706957093;4000;H;20181108
V;03316661000119;50567288000663;3528702558119;0;H;20181108
V;03316661000119;50567288000663;3528702559338;0;H;20181108
V;03316661000119;50567288000663;3528702587966;0;H;20181108
V;03316661000119;50567288000663;3528702601921;4000;H;20181108
V;03316661000119;39624465000159;260511;14000;H;20181108
V;03316661000119;50567288000663;3528702621004;12000;H;20181108
V;03316661000119;50567288000663;3528702626641;0;H;20181108
V;03316661000119;50567288000663;3528702630426;8000;H;20181108
V;03316661000119;50567288000663;3528702646779;0;H;20181108
V;03316661000119;50567288000663;3528702686119;220000;H;20181108
V;03316661000119;50567288000663;3528702693537;0;H;20181108
V;03316661000119;50567288000663;3528702741825;1000;H;20181108
V;03316661000119;50567288000663;3528702766019;0;H;20181108
V;03316661000119;50567288000663;3528702805442;0;H;20181108
V;03316661000119;50567288000663;3528702822869;139000;H;20181108
V;03316661000119;50567288000663;3528702862773;0;H;20181108
V;03316661000119;50567288000663;3528702868935;4000;H;20181108
V;03316661000119;50567288000663;3528702886526;63000;H;20181108
V;03316661000119;50567288000663;3528702897553;1000;H;20181108
V;03316661000119;50567288000663;3528702901168;9000;H;20181108
V;03316661000119;50567288000663;3528702908228;6000;H;20181108
V;03316661000119;50567288000663;3528702926147;3000;H;20181108
V;03316661000119;50567288000663;3528702989098;8000;H;20181108
V;03316661000119;39624465000159;000;11000;H;20181108
V;03316661000119;50567288000663;3528703358480;8000;H;20181108
V;03316661000119;50567288000663;000;1000;H;20181108
V;03316661000119;50567288000663;3528703124726;10000;H;20181108
V;03316661000119;50567288000663;3528703136927;6000;H;20181108
V;03316661000119;50567288000663;3528703136989;0;H;20181108
V;03316661000119;50567288000663;3528703146780;0;H;20181108
V;03316661000119;50567288000663;3528703176756;20000;H;20181108
V;03316661000119;50567288000663;3528703178163;0;H;20181108
V;03316661000119;50567288000663;3528703224983;0;H;20181108
V;03316661000119;50567288000663;3528703225843;0;H;20181108
V;03316661000119;50567288000663;3528703226161;0;H;20181108
V;03316661000119;50567288000663;3528703231363;8000;H;20181108
V;03316661000119;50567288000663;3528703248620;6000;H;20181108
V;03316661000119;50567288000663;3528703261179;4000;H;20181108
V;03316661000119;50567288000663;3528703265436;264000;H;20181108
V;03316661000119;50567288000663;3528703297611;2000;H;20181108
V;03316661000119;50567288000663;3528703328988;0;H;20181108
V;03316661000119;50567288000663;3528703354888;5000;H;20181108
V;03316661000119;50567288000663;3528703358480;0;H;20181108
V;03316661000119;50567288000663;3528703364870;4000;H;20181108
V;03316661000119;39624465000159;3528709164818;1000;H;20181108
V;03316661000119;50567288000663;3528703391920;0;H;20181108
V;03316661000119;50567288000663;3528703426608;0;H;20181108
V;03316661000119;50567288000663;3528703429951;4000;H;20181108
V;03316661000119;50567288000663;3528703433262;4000;H;20181108
V;03316661000119;50567288000663;3528705055233;8000;H;20181108
V;03316661000119;50567288000663;3528703434382;4000;H;20181108
V;03316661000119;50567288000663;3528703457992;4000;H;20181108
V;03316661000119;50567288000663;3528706825286;0;H;20181108
V;03316661000119;50567288000663;3528703468387;0;H;20181108
V;03316661000119;50567288000663;3528703476122;333000;H;20181108
V;03316661000119;50567288000663;3528703486244;4000;H;20181108
V;03316661000119;50567288000663;3528703507215;136000;H;20181108
V;03316661000119;50567288000663;3528703517351;0;H;20181108
V;03316661000119;50567288000663;3528703614975;2000;H;20181108
V;03316661000119;50567288000663;3528703642572;0;H;20181108
V;03316661000119;50567288000663;3528703645580;2000;H;20181108
V;03316661000119;50567288000663;3528703666370;8000;H;20181108
V;03316661000119;50567288000663;3528703667889;2000;H;20181108
V;03316661000119;50567288000663;3528703686002;8000;H;20181108
V;03316661000119;50567288000663;3528703701064;0;H;20181108
V;03316661000119;50567288000663;3528703757078;0;H;20181108
V;03316661000119;50567288000663;3528703777878;4000;H;20181108
V;03316661000119;50567288000663;3528704137565;4000;H;20181108
V;03316661000119;50567288000663;3528703811442;0;H;20181108
V;03316661000119;50567288000663;3528703813422;0;H;20181108
V;03316661000119;50567288000663;3528703829881;0;H;20181108
V;03316661000119;50567288000663;3528703841807;11000;H;20181108
V;03316661000119;50567288000663;3528703851035;6000;H;20181108
V;03316661000119;50567288000663;3528700074109;4000;H;20181108
V;03316661000119;50567288000663;3528703874829;11000;H;20181108
V;03316661000119;39624465000159;3879504;0;H;20181108
V;03316661000119;50567288000663;3528703933526;12000;H;20181108
V;03316661000119;50567288000663;3528703969228;18000;H;20181108
V;03316661000119;50567288000663;3528703971344;12000;H;20181108
V;03316661000119;50567288000663;3528703976967;0;H;20181108
V;03316661000119;50567288000663;3528704020935;0;H;20181108
V;03316661000119;50567288000663;3528704038466;1000;H;20181108
V;03316661000119;50567288000663;3528704073283;0;H;20181108
V;03316661000119;50567288000663;3528704095162;4000;H;20181108
V;03316661000119;50567288000663;3528704097784;6000;H;20181108
V;03316661000119;50567288000663;3528704137565;10000;H;20181108
V;03316661000119;50567288000663;3528709178921;0;H;20181108
V;03316661000119;50567288000663;3528704197811;0;H;20181108
V;03316661000119;50567288000663;3528704200382;4000;H;20181108
V;03316661000119;50567288000663;3528704210732;9000;H;20181108
V;03316661000119;50567288000663;3528704238637;0;H;20181108
V;03316661000119;50567288000663;000;4000;H;20181108
V;03316661000119;50567288000663;3528704253685;2000;H;20181108
V;03316661000119;50567288000663;3528704292554;2000;H;20181108
V;03316661000119;50567288000663;3528704328536;3000;H;20181108
V;03316661000119;50567288000663;3528704334605;8000;H;20181108
V;03316661000119;50567288000663;3528704348039;4000;H;20181108
V;03316661000119;50567288000663;3528704368099;0;H;20181108
V;03316661000119;39624465000159;00;8000;H;20181108
V;03316661000119;50567288000663;3528704406449;0;H;20181108
V;03316661000119;50567288000663;3528704407088;4000;H;20181108
V;03316661000119;50567288000663;3528700647983;80000;H;20181108
V;03316661000119;50567288000663;3528704452934;0;H;20181108
V;03316661000119;50567288000663;3528704465491;0;H;20181108
V;03316661000119;50567288000663;3528704479504;0;H;20181108
V;03316661000119;50567288000663;3528704480661;0;H;20181108
V;03316661000119;50567288000663;3528704485239;0;H;20181108
V;03316661000119;50567288000663;3528704498239;0;H;20181108
V;03316661000119;50567288000663;3528704504992;0;H;20181108
V;03316661000119;50567288000663;3528704507528;8000;H;20181108
V;03316661000119;50567288000663;3528704513765;1000;H;20181108
V;03316661000119;50567288000663;3528704535774;2000;H;20181108
V;03316661000119;50567288000663;3528704540457;0;H;20181108
V;03316661000119;50567288000663;3528704542857;6000;H;20181108
V;03316661000119;39624465000159;3528704559145;3000;H;20181108
V;03316661000119;50567288000663;3528704579426;121000;H;20181108
V;03316661000119;50567288000663;3528704584208;4000;H;20181108
V;03316661000119;50567288000663;3528704591121;0;H;20181108
V;03316661000119;50567288000663;3528704638352;0;H;20181108
V;03316661000119;50567288000663;3528704655106;8000;H;20181108
V;03316661000119;50567288000663;3528704740024;0;H;20181108
V;03316661000119;50567288000663;3528704740260;15000;H;20181108
V;03316661000119;50567288000663;3528704780891;0;H;20181108
V;03316661000119;50567288000663;3528704786701;0;H;20181108
V;03316661000119;50567288000663;3528704850921;0;H;20181108
V;03316661000119;50567288000663;3528704856886;4000;H;20181108
V;03316661000119;50567288000663;3528704935437;8000;H;20181108
V;03316661000119;50567288000663;3528704952687;2000;H;20181108
V;03316661000119;50567288000663;3528707374844;4000;H;20181108
V;03316661000119;50567288000663;3528704956296;4000;H;20181108
V;03316661000119;50567288000663;3528704980369;8000;H;20181108
V;03316661000119;50567288000663;3528709479202;0;H;20181108
V;03316661000119;50567288000663;3528705010690;46000;H;20181108
V;03316661000119;50567288000663;3528705040376;8000;H;20181108
V;03316661000119;50567288000663;3528705055233;0;H;20181108
V;03316661000119;50567288000663;3528705186821;4000;H;20181108
V;03316661000119;50567288000663;3528705201111;242000;H;20181108
V;03316661000119;50567288000663;3528705211059;0;H;20181108
V;03316661000119;50567288000663;3528705219826;0;H;20181108
V;03316661000119;50567288000663;3528705222550;4000;H;20181108
V;03316661000119;39624465000159;522788;12000;H;20181108
V;03316661000119;50567288000663;3528705250683;3000;H;20181108
V;03316661000119;50567288000663;3528705254957;6000;H;20181108
V;03316661000119;50567288000663;3528705303754;4000;H;20181108
V;03316661000119;50567288000663;3528705347161;0;H;20181108
V;03316661000119;50567288000663;3528705351229;1000;H;20181108
V;03316661000119;50567288000663;3528705366056;0;H;20181108
V;03316661000119;50567288000663;3528705379254;1000;H;20181108
V;03316661000119;50567288000663;3528705400620;1000;H;20181108
V;03316661000119;50567288000663;3528705426958;0;H;20181108
V;03316661000119;50567288000663;3528709404693;0;H;20181108
V;03316661000119;50567288000663;3528705435011;0;H;20181108
V;03316661000119;50567288000663;3528705439538;30000;H;20181108
V;03316661000119;50567288000663;3528705443818;4000;H;20181108
V;03316661000119;50567288000663;3528705455507;4000;H;20181108
V;03316661000119;50567288000663;3528705456610;1000;H;20181108
V;03316661000119;50567288000663;3528705460006;1000;H;20181108
V;03316661000119;50567288000663;086699568274;55000;H;20181108
V;03316661000119;50567288000663;3528705481247;4000;H;20181108
V;03316661000119;50567288000663;3528703261179;8000;H;20181108
V;03316661000119;50567288000663;3528705504083;12000;H;20181108
V;03316661000119;50567288000663;3528705515720;0;H;20181108
V;03316661000119;50567288000663;3528705524234;2000;H;20181108
V;03316661000119;50567288000663;3528705543891;2000;H;20181108
V;03316661000119;50567288000663;3528705578428;1000;H;20181108
V;03316661000119;50567288000663;3528705641924;6000;H;20181108
V;03316661000119;50567288000663;3528705650896;0;H;20181108
V;03316661000119;50567288000663;3528705676667;16000;H;20181108
V;03316661000119;50567288000663;3528705710965;0;H;20181108
V;03316661000119;39624465000159;575769;4000;H;20181108
V;03316661000119;50567288000663;3528705795931;4000;H;20181108
V;03316661000119;50567288000663;3528705839338;0;H;20181108
V;03316661000119;50567288000663;3528705886806;0;H;20181108
V;03316661000119;50567288000663;3528705890247;15000;H;20181108
V;03316661000119;50567288000663;3528705899899;0;H;20181108
V;03316661000119;50567288000663;3528705922375;173000;H;20181108
V;03316661000119;50567288000663;3528705927417;0;H;20181108
V;03316661000119;50567288000663;3528705942267;149000;H;20181108
V;03316661000119;50567288000663;3528705952587;0;H;20181108
V;03316661000119;50567288000663;3528705952914;0;H;20181108
V;03316661000119;50567288000663;3528706957093;10000;H;20181108
V;03316661000119;50567288000663;597440;0;H;20181108
V;03316661000119;50567288000663;3528706058462;4000;H;20181108
V;03316661000119;50567288000663;3528706066276;0;H;20181108
V;03316661000119;50567288000663;3528706075162;2000;H;20181108
V;03316661000119;50567288000663;3528706122316;13000;H;20181108
V;03316661000119;50567288000663;3528706141225;42000;H;20181108
V;03316661000119;50567288000663;3528706159121;8000;H;20181108
V;03316661000119;50567288000663;3528706170089;4000;H;20181108
V;03316661000119;50567288000663;3528706178283;28000;H;20181108
V;03316661000119;50567288000663;3528706225598;0;H;20181108
V;03316661000119;50567288000663;3528706254925;1000;H;20181108
V;03316661000119;50567288000663;3528708859128;0;H;20181108
V;03316661000119;50567288000663;3528706267635;4000;H;20181108
V;03316661000119;50567288000663;3528706279423;1000;H;20181108
V;03316661000119;50567288000663;086699335722;0;H;20181108
V;03316661000119;50567288000663;3528706343971;4000;H;20181108
V;03316661000119;50567288000663;00;0;H;20181108
V;03316661000119;50567288000663;3528706415326;28000;H;20181108
V;03316661000119;50567288000663;3528706452406;3000;H;20181108
V;03316661000119;50567288000663;3528706480904;4000;H;20181108
V;03316661000119;50567288000663;3528706490767;4000;H;20181108
V;03316661000119;50567288000663;3528706497568;0;H;20181108
V;03316661000119;50567288000663;3528706511080;23000;H;20181108
V;03316661000119;50567288000663;3528706538926;4000;H;20181108
V;03316661000119;50567288000663;3528706567285;16000;H;20181108
V;03316661000119;50567288000663;3528706581632;15000;H;20181108
V;03316661000119;50567288000663;3528706633034;0;H;20181108
V;03316661000119;50567288000663;3528706731549;0;H;20181108
V;03316661000119;50567288000663;3528706746192;2000;H;20181108
V;03316661000119;50567288000663;3528706811753;0;H;20181108
V;03316661000119;50567288000663;3528706825286;8000;H;20181108
V;03316661000119;50567288000663;3528706924859;0;H;20181108
V;03316661000119;50567288000663;3528706934285;4000;H;20181108
V;03316661000119;50567288000663;3528706957093;4000;H;20181108
V;03316661000119;50567288000663;3528706965098;8000;H;20181108
V;03316661000119;50567288000663;3528706995149;4000;H;20181108
V;03316661000119;50567288000663;3528707018076;1000;H;20181108
V;03316661000119;50567288000663;3528707045744;1000;H;20181108
V;03316661000119;50567288000663;3528707066169;0;H;20181108
V;03316661000119;50567288000663;3528707093547;18000;H;20181108
V;03316661000119;50567288000663;3528707102966;4000;H;20181108
V;03316661000119;50567288000663;3528707104212;4000;H;20181108
V;03316661000119;50567288000663;3528707109200;12000;H;20181108
V;03316661000119;39624465000159;3528707112477;8000;H;20181108
V;03316661000119;50567288000663;3528701987552;2000;H;20181108
V;03316661000119;50567288000663;3528707159557;161000;H;20181108
V;03316661000119;39624465000159;3528707166135;0;H;20181108
V;03316661000119;50567288000663;3528707184177;0;H;20181108
V;03316661000119;50567288000663;3528707188212;0;H;20181108
V;03316661000119;50567288000663;3528707219077;18000;H;20181108
V;03316661000119;50567288000663;724307;0;H;20181108
V;03316661000119;50567288000663;3528707269263;0;H;20181108
V;03316661000119;50567288000663;3528707291868;0;H;20181108
V;03316661000119;50567288000663;3528707306302;4000;H;20181108
V;03316661000119;50567288000663;3528708318991;24000;H;20181108
V;03316661000119;50567288000663;3528707330338;0;H;20181108
V;03316661000119;50567288000663;3528707331298;0;H;20181108
V;03316661000119;50567288000663;3528707334411;36000;H;20181108
V;03316661000119;50567288000663;3528707346346;84000;H;20181108
V;03316661000119;50567288000663;3528707367655;57000;H;20181108
V;03316661000119;50567288000663;3528707368850;2000;H;20181108
V;03316661000119;50567288000663;3528707374066;97000;H;20181108
V;03316661000119;50567288000663;3528707374844;0;H;20181108
V;03316661000119;50567288000663;3528707376831;0;H;20181108
V;03316661000119;50567288000663;3528707388865;4000;H;20181108
V;03316661000119;50567288000663;3528706170089;4000;H;20181108
V;03316661000119;50567288000663;3528707476586;130000;H;20181108
V;03316661000119;50567288000663;3528701509884;0;H;20181108
V;03316661000119;50567288000663;3528707529237;0;H;20181108
V;03316661000119;50567288000663;3528707564207;4000;H;20181108
V;03316661000119;50567288000663;3528707605757;4000;H;20181108
V;03316661000119;50567288000663;3528707615527;4000;H;20181108
V;03316661000119;50567288000663;3528707625755;2000;H;20181108
V;03316661000119;50567288000663;3528707632579;35000;H;20181108
V;03316661000119;50567288000663;3528707648389;0;H;20181108
V;03316661000119;50567288000663;3528707657374;3000;H;20181108
V;03316661000119;50567288000663;3528707662187;4000;H;20181108
V;03316661000119;50567288000663;3528707700247;0;H;20181108
V;03316661000119;50567288000663;3528707716019;17000;H;20181108
V;03316661000119;50567288000663;771841;0;H;20181108
V;03316661000119;50567288000663;3528707736253;10000;H;20181108
V;03316661000119;50567288000663;3528707801647;46000;H;20181108
V;03316661000119;50567288000663;3528707822611;6000;H;20181108
V;03316661000119;50567288000663;3528707836366;32000;H;20181108
V;03316661000119;50567288000663;3528707847935;0;H;20181108
V;03316661000119;50567288000663;3528707916365;1000;H;20181108
V;03316661000119;50567288000663;3528709404693;0;H;20181108
V;03316661000119;50567288000663;3528707926548;4000;H;20181108
V;03316661000119;50567288000663;3528707939968;0;H;20181108
V;03316661000119;50567288000663;3528707952912;6000;H;20181108
V;03316661000119;50567288000663;3528707965738;0;H;20181108
V;03316661000119;50567288000663;3528707999962;0;H;20181108
V;03316661000119;50567288000663;3528708108585;0;H;20181108
V;03316661000119;50567288000663;3528708113749;6000;H;20181108
V;03316661000119;50567288000663;3528708115705;88000;H;20181108
V;03316661000119;50567288000663;3528708116467;10000;H;20181108
V;03316661000119;50567288000663;3528708137653;7000;H;20181108
V;03316661000119;50567288000663;3528708154902;2000;H;20181108
V;03316661000119;50567288000663;3528708157439;4000;H;20181108
V;03316661000119;50567288000663;3528708175983;0;H;20181108
V;03316661000119;50567288000663;3528708176768;5000;H;20181108
V;03316661000119;50567288000663;3528708203150;0;H;20181108
V;03316661000119;50567288000663;3528708203211;0;H;20181108
V;03316661000119;50567288000663;3528708226951;0;H;20181108
V;03316661000119;50567288000663;3528708234277;0;H;20181108
V;03316661000119;50567288000663;3528708318991;4000;H;20181108
V;03316661000119;50567288000663;3528708325975;18000;H;20181108
V;03316661000119;50567288000663;3528708327573;5000;H;20181108
V;03316661000119;50567288000663;3528708329164;191000;H;20181108
V;03316661000119;50567288000663;3528708348790;13000;H;20181108
V;03316661000119;50567288000663;3528707102966;4000;H;20181108
V;03316661000119;50567288000663;3528708363663;10000;H;20181108
V;03316661000119;50567288000663;3528708375826;14000;H;20181108
V;03316661000119;50567288000663;3528708446281;8000;H;20181108
V;03316661000119;50567288000663;848200;0;H;20181108
V;03316661000119;50567288000663;3528708512184;1000;H;20181108
V;03316661000119;50567288000663;3528708551671;1000;H;20181108
V;03316661000119;39624465000159;3528708553408;0;H;20181108
V;03316661000119;50567288000663;3528702403242;0;H;20181108
V;03316661000119;50567288000663;3528708577275;0;H;20181108
V;03316661000119;50567288000663;3528708592384;12000;H;20181108
V;03316661000119;50567288000663;3528708617629;8000;H;20181108
V;03316661000119;50567288000663;3528708717329;4000;H;20181108
V;03316661000119;50567288000663;3528708756786;32000;H;20181108
V;03316661000119;50567288000663;3528708757806;353000;H;20181108
V;03316661000119;50567288000663;3528708758841;0;H;20181108
V;03316661000119;50567288000663;3528708768420;0;H;20181108
V;03316661000119;50567288000663;3528708779419;5000;H;20181108
V;03316661000119;50567288000663;3528708792364;12000;H;20181108
V;03316661000119;50567288000663;3528708821484;0;H;20181108
V;03316661000119;50567288000663;3528708849877;0;H;20181108
V;03316661000119;50567288000663;3528708852860;0;H;20181108
V;03316661000119;50567288000663;3528708859128;2000;H;20181108
V;03316661000119;50567288000663;3528708859456;2000;H;20181108
V;03316661000119;50567288000663;3528708867819;0;H;20181108
V;03316661000119;50567288000663;3528708879515;44000;H;20181108
V;03316661000119;50567288000663;3528708892934;188000;H;20181108
V;03316661000119;50567288000663;3528708931855;218000;H;20181108
V;03316661000119;50567288000663;3528708935228;0;H;20181108
V;03316661000119;50567288000663;3528708939042;0;H;20181108
V;03316661000119;50567288000663;3528708944572;8000;H;20181108
V;03316661000119;50567288000663;3528708994829;4000;H;20181108
V;03316661000119;50567288000663;3528709009027;9000;H;20181108
V;03316661000119;39624465000159;904287;20000;H;20181108
V;03316661000119;50567288000663;3528709051163;0;H;20181108
V;03316661000119;50567288000663;3528709072434;6000;H;20181108
V;03316661000119;50567288000663;3528709090292;20000;H;20181108
V;03316661000119;50567288000663;3528708325975;25000;H;20181108
V;03316661000119;50567288000663;3528709164047;1000;H;20181108
V;03316661000119;39624465000159;3528709164818;6000;H;20181108
V;03316661000119;50567288000663;3528709178228;8000;H;20181108
V;03316661000119;50567288000663;3528709178921;0;H;20181108
V;03316661000119;50567288000663;3528709196956;8000;H;20181108
V;03316661000119;50567288000663;3528709199285;8000;H;20181108
V;03316661000119;50567288000663;3528709211635;8000;H;20181108
V;03316661000119;50567288000663;3528709223034;3000;H;20181108
V;03316661000119;50567288000663;3528709254847;0;H;20181108
V;03316661000119;50567288000663;3528709284028;2000;H;20181108
V;03316661000119;50567288000663;111997;0;H;20181108
V;03316661000119;50567288000663;3528709302494;4000;H;20181108
